fechaHora,cp_41001,cp_41003,cp_41005,cp_41010,cp_41020
2022-12-12T22:00:00+01:00,11.62,6.995,165.15,47.11,44.96
2022-12-12T23:00:00+01:00,10.83,6.245,147.785,40.38,41.9
2022-12-13T00:00:00+01:00,9.885,5.185,134.85,36.39,45.115
2022-12-13T01:00:00+01:00,36.04,4.54,124.195,30.9,42.515
2022-12-13T02:00:00+01:00,8.95,4.485,120.78,28.41,44.305
2022-12-13T03:00:00+01:00,9.53,4.525,120.5,26.77,42.995
2022-12-13T04:00:00+01:00,7.49,4.5,120.82,26.56,40.86
2022-12-13T05:00:00+01:00,8.355,5.04,126.865,26.58,42.205
2022-12-13T06:00:00+01:00,14.63,7.745,157.675,34.92,46.26
2022-12-13T07:00:00+01:00,19.56,8.905,207.33,55.49,50.485
2022-12-13T08:00:00+01:00,19.27,8.76,208.63,63.82,51.39
2022-12-13T09:00:00+01:00,19.995,7.88,193.725,64.08,57.865
2022-12-13T10:00:00+01:00,22.54,7.555,183.475,67.31,53.63
2022-12-13T11:00:00+01:00,22.73,7.26,177.42,62.89,54.33
2022-12-13T12:00:00+01:00,28.1,7.425,180.47,59.45,51.245
2022-12-13T13:00:00+01:00,17.715,7.255,179.445,60.41,51.74
2022-12-13T14:00:00+01:00,18.445,7.125,176.595,57.25,55.695
2022-12-13T15:00:00+01:00,18.075,7.24,168.595,55.33,55.46
2022-12-13T16:00:00+01:00,14.155,6.77,164.395,54.05,55.755
2022-12-13T17:00:00+01:00,12.98,7.55,173.04,52.87,49.505
2022-12-13T18:00:00+01:00,14.6,7.795,180.195,53.29,47.105
2022-12-13T19:00:00+01:00,16.66,8.19,193.04,62.99,51.675
2022-12-13T20:00:00+01:00,16.875,8.585,188.66,60.6,47.275
2022-12-13T21:00:00+01:00,15.06,7.52,178.145,56.36,51.36
2022-12-13T22:00:00+01:00,13.31,6.775,167.635,52.48,46.035
2022-12-13T23:00:00+01:00,10.305,6.035,151.295,43.64,41.95
2022-12-14T00:00:00+01:00,10.04,5.025,134.82,36.24,41.535
2022-12-14T01:00:00+01:00,9.815,4.745,123.935,30.9,43.7
2022-12-14T02:00:00+01:00,10.02,4.535,120.495,26.8,41.89
2022-12-14T03:00:00+01:00,9.54,4.405,120.31,25.81,43.24
2022-12-14T04:00:00+01:00,10.105,4.47,121.955,26.69,41.96
2022-12-14T05:00:00+01:00,10.44,5.055,127.475,27.77,44.26
2022-12-14T06:00:00+01:00,13.645,7.35,158.83,33.68,51.985
2022-12-14T07:00:00+01:00,16.025,9.025,206.855,55.33,56.145
2022-12-14T08:00:00+01:00,17.01,8.785,213.735,70.72,58.235
2022-12-14T09:00:00+01:00,18.625,8.265,191.655,68.3,61.925
2022-12-14T10:00:00+01:00,18.83,7.95,181.535,63.37,56.04
2022-12-14T11:00:00+01:00,17.895,7.555,175.805,60.9,55.22
2022-12-14T12:00:00+01:00,17.41,7.54,181.615,61.93,53.515
2022-12-14T13:00:00+01:00,18.31,7.075,179.385,60.07,54.705
2022-12-14T14:00:00+01:00,21.03,7.245,177.16,57.16,51.53
2022-12-14T15:00:00+01:00,19.075,6.915,169.79,54.84,59.405
2022-12-14T16:00:00+01:00,16.595,6.79,167.795,52.27,62.565
2022-12-14T17:00:00+01:00,12.46,7.945,170.58,51.79,53.89
2022-12-14T18:00:00+01:00,13.565,8.14,180.235,56.52,47.065
2022-12-14T19:00:00+01:00,14.05,7.835,192.86,62.33,47.995
2022-12-14T20:00:00+01:00,14.335,8.455,187.075,60.27,48.23
2022-12-14T21:00:00+01:00,10.935,7.53,175.52,53.93,47.87
2022-12-14T22:00:00+01:00,6.845,7.305,167.92,50.52,48.87
2022-12-14T23:00:00+01:00,5.62,6.285,149.71,43.38,48.1
2022-12-15T00:00:00+01:00,5.11,5.25,135.925,35.94,46.695
2022-12-15T01:00:00+01:00,3.8,4.83,123.9,29.77,39.59
2022-12-15T02:00:00+01:00,7.37,4.645,121.205,27.23,43.675
2022-12-15T03:00:00+01:00,9.18,4.535,121.035,27.1,39.67
2022-12-15T04:00:00+01:00,7.055,4.675,120.78,27.48,39.2
2022-12-15T05:00:00+01:00,8.43,5.33,126.89,29.19,43.96
2022-12-15T06:00:00+01:00,14.485,7.735,160.01,34.42,49.505
2022-12-15T07:00:00+01:00,17.81,9.165,205.865,58.99,54.045
2022-12-15T08:00:00+01:00,16.865,9.26,211.64,66.51,49.725
2022-12-15T09:00:00+01:00,20.225,8.415,197.555,67.24,53.1
2022-12-15T10:00:00+01:00,21.045,7.29,185.745,64.2,58.985
2022-12-15T11:00:00+01:00,19.51,7.15,182.095,56.17,56.78
2022-12-15T12:00:00+01:00,18.425,7.475,178.31,62.14,56.925
2022-12-15T13:00:00+01:00,19.075,7.175,176.35,60.2,56.65
2022-12-15T14:00:00+01:00,19.76,7.235,176.785,57.1,57.57
2022-12-15T15:00:00+01:00,19.095,6.905,170.05,55.65,55.21
2022-12-15T16:00:00+01:00,17.665,7.13,167.175,52.04,55.92
2022-12-15T17:00:00+01:00,17.425,7.645,171.965,52.78,48.115
2022-12-15T18:00:00+01:00,18.9,8.475,180.75,58.2,52.685
2022-12-15T19:00:00+01:00,19.075,8.31,188.46,61.69,46.9
2022-12-15T20:00:00+01:00,18.5,8.38,189.765,61.45,46.7
2022-12-15T21:00:00+01:00,16.09,7.735,176.815,53.15,51.43
2022-12-15T22:00:00+01:00,14.68,6.335,163.085,48.12,51.905
2022-12-15T23:00:00+01:00,13.785,6.14,149.965,44.65,43.21
2022-12-16T00:00:00+01:00,13.115,5.42,135.985,40.22,43.97
2022-12-16T01:00:00+01:00,13.395,4.65,124.98,29.95,42.695
2022-12-16T02:00:00+01:00,15.49,4.6,121.5,28.56,44.815
2022-12-16T03:00:00+01:00,12.685,4.47,120.095,28.95,47.515
2022-12-16T04:00:00+01:00,10.385,4.535,121.28,27.82,41.965
2022-12-16T05:00:00+01:00,6.98,5.14,127.35,29.79,44.2
2022-12-16T06:00:00+01:00,11.765,7.575,156.965,36.12,46.725
2022-12-16T07:00:00+01:00,15.28,8.89,203.735,55.22,50.64
2022-12-16T08:00:00+01:00,21.545,8.745,206.64,64.18,54.86
2022-12-16T09:00:00+01:00,21.53,8.445,193.335,67.99,61.615
2022-12-16T10:00:00+01:00,17.51,7.505,187.62,65.94,58.475
2022-12-16T11:00:00+01:00,19.27,7.02,181.57,60.64,57.41
2022-12-16T12:00:00+01:00,19.125,7.125,182.1,64.23,51.63
2022-12-16T13:00:00+01:00,22.86,6.72,179.985,63.52,55.36
2022-12-16T14:00:00+01:00,21.545,7.31,176.185,57.94,53.91
2022-12-16T15:00:00+01:00,21.34,6.58,172.92,56.17,55.37
2022-12-16T16:00:00+01:00,14.87,6.905,171.46,54.0,51.53
2022-12-16T17:00:00+01:00,14.805,7.27,177.165,54.44,50.62
2022-12-16T18:00:00+01:00,14.35,8.135,182.305,55.75,46.99
2022-12-16T19:00:00+01:00,12.695,7.965,183.85,60.45,45.165
2022-12-16T20:00:00+01:00,11.9,7.855,182.145,54.87,45.025
2022-12-16T21:00:00+01:00,9.605,6.97,169.835,49.2,46.275
2022-12-16T22:00:00+01:00,7.99,6.655,157.585,44.34,48.875
2022-12-16T23:00:00+01:00,6.2,6.045,151.07,41.73,43.515
2022-12-17T00:00:00+01:00,8.59,5.45,141.36,38.43,42.15
2022-12-17T01:00:00+01:00,8.665,4.96,130.045,33.07,41.255
2022-12-17T02:00:00+01:00,11.425,4.575,126.32,29.05,41.57
2022-12-17T03:00:00+01:00,10.47,4.4,123.905,28.12,45.785
2022-12-17T04:00:00+01:00,8.385,4.53,122.92,28.63,44.86
2022-12-17T05:00:00+01:00,8.63,4.715,126.395,27.35,42.345
2022-12-17T06:00:00+01:00,10.53,6.015,137.645,32.32,41.73
2022-12-17T07:00:00+01:00,13.655,7.235,164.32,41.17,46.8
2022-12-17T08:00:00+01:00,16.505,8.665,191.3,52.21,46.86
2022-12-17T09:00:00+01:00,15.78,8.89,211.76,60.98,46.39
2022-12-17T10:00:00+01:00,16.26,9.51,212.2,65.14,48.245
2022-12-17T11:00:00+01:00,14.06,9.26,201.775,61.39,50.0
2022-12-17T12:00:00+01:00,12.995,8.87,192.78,57.39,47.99
2022-12-17T13:00:00+01:00,13.275,7.965,192.645,60.44,54.995
2022-12-17T14:00:00+01:00,13.415,8.105,183.465,57.07,46.7
2022-12-17T15:00:00+01:00,13.395,7.83,175.885,55.72,48.02
2022-12-17T16:00:00+01:00,11.995,7.85,174.815,51.22,43.705
2022-12-17T17:00:00+01:00,11.665,8.355,172.955,51.89,46.315
2022-12-17T18:00:00+01:00,12.355,8.44,177.34,56.86,44.65
2022-12-17T19:00:00+01:00,14.07,8.045,182.6,56.02,42.015
2022-12-17T20:00:00+01:00,14.025,7.575,178.99,53.28,42.41
2022-12-17T21:00:00+01:00,12.095,7.15,165.67,47.96,43.725
2022-12-17T22:00:00+01:00,10.525,6.385,155.635,42.86,45.915
2022-12-17T23:00:00+01:00,10.69,6.235,150.155,40.98,41.625
2022-12-18T00:00:00+01:00,9.625,5.47,141.075,35.73,39.705
2022-12-18T01:00:00+01:00,9.955,5.02,131.3,31.07,40.515
2022-12-18T02:00:00+01:00,8.25,4.57,125.39,30.12,44.325
2022-12-18T03:00:00+01:00,6.1,4.53,123.235,28.24,41.43
2022-12-18T04:00:00+01:00,6.4,4.415,123.005,28.69,39.08
2022-12-18T05:00:00+01:00,6.485,4.66,124.135,28.19,40.66
2022-12-18T06:00:00+01:00,8.795,5.48,130.375,29.68,40.645
2022-12-18T07:00:00+01:00,12.81,7.2,152.205,35.41,44.325
2022-12-18T08:00:00+01:00,14.64,8.74,190.435,48.89,48.765
2022-12-18T09:00:00+01:00,17.025,10.375,221.83,63.04,47.875
2022-12-18T10:00:00+01:00,16.115,10.83,220.23,66.89,45.19
2022-12-18T11:00:00+01:00,16.34,10.695,208.495,67.0,43.94
2022-12-18T12:00:00+01:00,15.37,10.485,201.44,58.92,48.5
2022-12-18T13:00:00+01:00,13.925,8.975,194.98,59.57,44.07
2022-12-18T14:00:00+01:00,15.015,8.75,185.325,54.16,49.44
2022-12-18T15:00:00+01:00,12.52,8.215,179.985,50.22,44.955
2022-12-18T16:00:00+01:00,10.665,8.115,169.59,49.22,44.695
2022-12-18T17:00:00+01:00,10.715,8.35,169.695,48.02,41.46
2022-12-18T18:00:00+01:00,10.215,7.775,171.36,50.1,40.92
2022-12-18T19:00:00+01:00,11.865,8.11,188.86,58.41,41.5
2022-12-18T20:00:00+01:00,12.885,8.45,190.055,59.33,45.94
2022-12-18T21:00:00+01:00,13.175,7.715,178.39,53.26,42.96
2022-12-18T22:00:00+01:00,17.285,7.26,163.505,47.98,40.135
2022-12-18T23:00:00+01:00,34.555,6.42,151.17,42.57,39.45
2022-12-19T00:00:00+01:00,9.32,5.15,134.33,37.51,41.365
2022-12-19T01:00:00+01:00,9.505,4.785,125.46,30.78,41.925
2022-12-19T02:00:00+01:00,11.735,4.435,121.2,28.41,40.21
2022-12-19T03:00:00+01:00,9.11,4.4,120.93,27.61,40.875
2022-12-19T04:00:00+01:00,8.98,4.475,121.02,28.75,43.81
2022-12-19T05:00:00+01:00,9.1,5.2,125.795,29.57,42.35
2022-12-19T06:00:00+01:00,13.785,7.25,158.4,35.91,46.44
2022-12-19T07:00:00+01:00,15.235,8.955,207.405,55.11,51.36
2022-12-19T08:00:00+01:00,17.365,8.6,209.395,69.92,52.47
2022-12-19T09:00:00+01:00,17.18,8.165,197.425,66.39,55.465
2022-12-19T10:00:00+01:00,18.635,7.65,189.32,66.28,55.425
2022-12-19T11:00:00+01:00,18.085,7.735,182.76,63.92,53.015
2022-12-19T12:00:00+01:00,16.21,7.47,182.585,64.2,53.625
2022-12-19T13:00:00+01:00,17.765,7.57,181.975,63.43,57.825
2022-12-19T14:00:00+01:00,17.9,7.205,177.62,56.46,57.795
2022-12-19T15:00:00+01:00,17.35,7.06,172.97,58.42,55.615
2022-12-19T16:00:00+01:00,18.11,6.97,167.94,54.0,56.665
2022-12-19T17:00:00+01:00,16.255,7.66,172.305,53.69,50.965
2022-12-19T18:00:00+01:00,14.92,7.505,178.395,53.71,49.99
2022-12-19T19:00:00+01:00,16.965,8.49,190.755,59.22,47.27
2022-12-19T20:00:00+01:00,15.625,8.495,193.54,60.7,45.095
2022-12-19T21:00:00+01:00,12.48,8.09,180.87,56.24,48.985
2022-12-19T22:00:00+01:00,11.415,7.04,167.31,49.34,45.74
2022-12-19T23:00:00+01:00,8.05,6.195,152.565,42.16,46.51
2022-12-20T00:00:00+01:00,7.07,5.245,136.835,35.51,41.62
2022-12-20T01:00:00+01:00,36.075,4.76,126.07,30.63,45.765
2022-12-20T02:00:00+01:00,8.295,4.57,122.025,29.23,44.64
2022-12-20T03:00:00+01:00,8.75,4.49,121.605,27.93,43.395
2022-12-20T04:00:00+01:00,7.68,4.405,123.805,27.27,42.36
2022-12-20T05:00:00+01:00,9.15,5.045,128.195,28.77,44.065
2022-12-20T06:00:00+01:00,13.37,7.21,157.69,35.96,47.09
2022-12-20T07:00:00+01:00,17.045,8.77,208.26,56.39,52.64
2022-12-20T08:00:00+01:00,18.565,8.79,209.29,66.07,54.545
2022-12-20T09:00:00+01:00,19.355,8.12,195.4,67.36,54.375
2022-12-20T10:00:00+01:00,19.805,7.455,188.02,67.38,56.085
2022-12-20T11:00:00+01:00,18.495,7.245,179.125,63.75,57.88
2022-12-20T12:00:00+01:00,17.825,7.125,179.005,62.85,55.95
2022-12-20T13:00:00+01:00,17.465,6.955,180.32,60.69,53.2
2022-12-20T14:00:00+01:00,19.76,6.885,174.505,64.81,58.055
2022-12-20T15:00:00+01:00,16.87,6.62,172.405,55.34,54.725
2022-12-20T16:00:00+01:00,15.685,,169.13,53.3,55.745
2022-12-20T17:00:00+01:00,12.75,7.18,170.405,56.11,56.27
2022-12-20T18:00:00+01:00,14.075,7.52,179.705,54.74,52.34
2022-12-20T19:00:00+01:00,16.09,7.66,187.43,60.21,46.83
2022-12-20T20:00:00+01:00,17.145,7.78,191.665,61.25,48.7
2022-12-20T21:00:00+01:00,15.85,7.54,177.995,57.11,48.895
2022-12-20T22:00:00+01:00,12.625,6.605,164.36,49.77,50.23
2022-12-20T23:00:00+01:00,11.21,5.935,152.775,42.56,45.935
2022-12-21T00:00:00+01:00,11.33,4.78,138.515,38.52,46.77
2022-12-21T01:00:00+01:00,10.87,4.465,126.495,31.79,42.665
2022-12-21T02:00:00+01:00,10.335,4.115,123.11,29.71,41.685
2022-12-21T03:00:00+01:00,10.125,4.14,121.72,28.21,47.435
2022-12-21T04:00:00+01:00,10.785,4.19,123.495,28.91,46.535
2022-12-21T05:00:00+01:00,8.465,4.66,127.62,30.84,45.42
2022-12-21T06:00:00+01:00,14.055,7.445,159.04,37.58,45.645
2022-12-21T07:00:00+01:00,16.645,8.6,208.58,54.96,52.36
2022-12-21T08:00:00+01:00,18.6,8.775,210.3,65.99,57.05
2022-12-21T09:00:00+01:00,17.15,7.955,199.145,67.84,60.62
2022-12-21T10:00:00+01:00,18.245,6.905,187.715,66.49,64.39
2022-12-21T11:00:00+01:00,16.85,7.39,180.855,58.88,63.35
2022-12-21T12:00:00+01:00,18.855,7.32,182.43,58.82,56.92
2022-12-21T13:00:00+01:00,18.57,6.665,181.625,61.8,57.045
2022-12-21T14:00:00+01:00,17.72,6.52,177.76,58.63,60.63
2022-12-21T15:00:00+01:00,17.825,6.74,174.19,54.55,59.505
2022-12-21T16:00:00+01:00,16.345,6.43,171.035,52.44,56.93
2022-12-21T17:00:00+01:00,15.79,7.105,174.365,57.35,51.7
2022-12-21T18:00:00+01:00,13.965,7.74,179.2,60.15,48.615
2022-12-21T19:00:00+01:00,15.14,7.85,185.625,62.88,49.13
2022-12-21T20:00:00+01:00,14.12,7.89,188.915,62.43,48.255
2022-12-21T21:00:00+01:00,11.97,7.455,181.015,55.95,48.63
2022-12-21T22:00:00+01:00,8.835,6.535,165.045,48.4,48.635
2022-12-21T23:00:00+01:00,6.955,5.745,154.65,42.73,44.195
2022-12-22T00:00:00+01:00,6.215,5.195,138.895,37.67,44.225
2022-12-22T01:00:00+01:00,6.305,4.48,127.8,31.34,42.2
2022-12-22T02:00:00+01:00,11.125,4.345,123.335,29.97,46.16
2022-12-22T03:00:00+01:00,11.305,4.055,123.155,29.46,46.905
2022-12-22T04:00:00+01:00,9.995,4.155,123.43,27.93,43.11
2022-12-22T05:00:00+01:00,10.87,4.87,128.68,30.94,44.995
2022-12-22T06:00:00+01:00,13.84,7.275,160.35,35.27,47.295
2022-12-22T07:00:00+01:00,17.165,9.165,207.46,53.9,51.6
2022-12-22T08:00:00+01:00,17.94,8.31,212.085,63.85,53.9
2022-12-22T09:00:00+01:00,19.21,7.68,203.455,65.79,57.675
2022-12-22T10:00:00+01:00,18.39,6.95,190.065,67.1,56.83
2022-12-22T11:00:00+01:00,15.6,6.755,183.315,65.56,57.94
2022-12-22T12:00:00+01:00,15.735,6.95,180.615,63.09,55.765
2022-12-22T13:00:00+01:00,15.07,6.64,178.045,67.59,57.09
2022-12-22T14:00:00+01:00,16.385,6.515,174.405,58.66,55.74
2022-12-22T15:00:00+01:00,16.48,6.85,174.58,57.46,56.545
2022-12-22T16:00:00+01:00,14.265,6.57,170.865,55.77,53.16
2022-12-22T17:00:00+01:00,14.045,6.88,171.715,54.85,51.855
2022-12-22T18:00:00+01:00,15.115,7.675,177.015,58.13,53.75
2022-12-22T19:00:00+01:00,15.075,7.24,186.93,55.02,52.47
2022-12-22T20:00:00+01:00,17.395,8.23,186.825,53.44,49.885
2022-12-22T21:00:00+01:00,12.5,7.835,176.63,50.51,46.525
2022-12-22T22:00:00+01:00,11.055,6.43,166.44,49.14,45.625
2022-12-22T23:00:00+01:00,10.335,5.87,154.23,43.56,42.62
2022-12-23T00:00:00+01:00,9.66,5.295,138.92,36.62,42.505
2022-12-23T01:00:00+01:00,9.54,4.37,127.015,31.23,42.185
2022-12-23T02:00:00+01:00,10.875,4.285,122.265,29.13,42.48
2022-12-23T03:00:00+01:00,6.715,4.11,120.825,28.5,42.385
2022-12-23T04:00:00+01:00,5.82,4.175,122.93,27.62,45.295
2022-12-23T05:00:00+01:00,6.115,4.7,129.28,30.18,45.915
2022-12-23T06:00:00+01:00,11.545,6.885,156.86,36.29,44.78
2022-12-23T07:00:00+01:00,13.845,8.425,199.535,53.86,46.44
2022-12-23T08:00:00+01:00,16.72,8.68,206.51,62.14,51.38
2022-12-23T09:00:00+01:00,18.61,8.315,201.475,69.65,61.24
2022-12-23T10:00:00+01:00,18.76,7.855,190.27,63.13,54.475
2022-12-23T11:00:00+01:00,18.495,7.235,180.96,64.66,54.495
2022-12-23T12:00:00+01:00,18.175,7.35,184.175,59.78,51.41
2022-12-23T13:00:00+01:00,16.425,7.225,181.05,59.33,55.33
2022-12-23T14:00:00+01:00,18.375,6.855,179.34,56.49,54.635
2022-12-23T15:00:00+01:00,17.495,6.905,178.295,54.43,55.97
2022-12-23T16:00:00+01:00,14.245,7.32,175.575,53.7,50.42
2022-12-23T17:00:00+01:00,12.935,7.56,171.09,55.86,51.66
2022-12-23T18:00:00+01:00,11.33,7.815,176.36,52.32,46.005
2022-12-23T19:00:00+01:00,11.45,7.83,184.515,56.49,44.98
2022-12-23T20:00:00+01:00,12.07,7.625,179.78,50.11,43.22
2022-12-23T21:00:00+01:00,10.05,7.005,171.32,49.97,43.31
2022-12-23T22:00:00+01:00,9.3,6.245,163.165,42.51,41.85
2022-12-23T23:00:00+01:00,9.17,6.23,153.485,39.54,41.96
2022-12-24T00:00:00+01:00,9.18,5.56,141.66,37.04,40.75
2022-12-24T01:00:00+01:00,8.6,4.885,131.32,32.32,41.525
2022-12-24T02:00:00+01:00,10.6,4.22,124.76,28.85,40.195
2022-12-24T03:00:00+01:00,10.585,4.285,122.615,29.05,40.905
2022-12-24T04:00:00+01:00,8.375,4.18,122.3,30.19,40.99
2022-12-24T05:00:00+01:00,8.49,4.395,126.05,29.98,40.12
2022-12-24T06:00:00+01:00,10.97,5.275,136.74,31.65,41.7
2022-12-24T07:00:00+01:00,13.67,6.685,162.08,43.89,43.335
2022-12-24T08:00:00+01:00,15.495,8.535,197.995,54.85,45.92
2022-12-24T09:00:00+01:00,15.715,9.24,211.065,64.27,49.075
2022-12-24T10:00:00+01:00,14.595,9.815,210.925,68.07,48.225
2022-12-24T11:00:00+01:00,13.705,9.345,198.945,60.76,48.2
2022-12-24T12:00:00+01:00,13.55,9.735,191.175,55.98,47.65
2022-12-24T13:00:00+01:00,12.965,8.83,190.625,56.79,49.12
2022-12-24T14:00:00+01:00,15.115,8.465,187.025,55.54,45.09
2022-12-24T15:00:00+01:00,13.92,8.715,184.265,53.38,43.66
2022-12-24T16:00:00+01:00,11.115,9.4,,51.01,47.2
2022-12-24T17:00:00+01:00,14.52,9.315,192.47,53.45,45.535
2022-12-24T18:00:00+01:00,14.625,9.36,192.03,50.89,44.115
2022-12-24T19:00:00+01:00,13.125,8.265,179.395,48.65,43.59
2022-12-24T20:00:00+01:00,12.885,7.075,167.315,43.99,45.36
2022-12-24T21:00:00+01:00,12.42,7.12,162.575,41.46,42.02
2022-12-24T22:00:00+01:00,11.17,7.095,158.78,42.0,44.05
2022-12-24T23:00:00+01:00,10.265,6.585,151.455,39.8,40.64
2022-12-25T00:00:00+01:00,9.435,6.525,149.465,36.1,39.59
2022-12-25T01:00:00+01:00,8.795,6.18,142.345,35.21,40.805
2022-12-25T02:00:00+01:00,6.045,4.95,130.105,31.25,40.05
2022-12-25T03:00:00+01:00,5.45,4.35,123.105,28.83,40.345
2022-12-25T04:00:00+01:00,5.5,4.14,120.375,28.23,42.71
2022-12-25T05:00:00+01:00,5.845,4.2,121.665,27.63,40.68
2022-12-25T06:00:00+01:00,9.025,4.97,128.545,29.52,39.73
2022-12-25T07:00:00+01:00,11.735,5.91,145.03,33.93,42.405
2022-12-25T08:00:00+01:00,13.99,7.54,171.395,39.85,42.83
2022-12-25T09:00:00+01:00,15.955,9.945,205.215,55.59,45.055
2022-12-25T10:00:00+01:00,17.145,11.56,214.385,59.41,44.44
2022-12-25T11:00:00+01:00,17.665,12.155,215.235,61.23,45.735
2022-12-25T12:00:00+01:00,15.67,9.835,201.885,56.29,48.515
2022-12-25T13:00:00+01:00,13.47,7.515,171.375,44.85,44.085
2022-12-25T14:00:00+01:00,12.555,7.105,162.35,42.84,42.95
2022-12-25T15:00:00+01:00,11.285,7.46,162.365,42.88,42.195
2022-12-25T16:00:00+01:00,10.145,7.71,164.625,43.99,45.055
2022-12-25T17:00:00+01:00,9.58,7.535,165.18,42.56,41.91
2022-12-25T18:00:00+01:00,10.085,7.1,166.135,44.16,41.235
2022-12-25T19:00:00+01:00,12.275,7.46,168.305,45.62,41.33
2022-12-25T20:00:00+01:00,13.805,7.655,175.07,45.17,41.945
2022-12-25T21:00:00+01:00,11.925,7.205,166.75,43.06,42.62
2022-12-25T22:00:00+01:00,17.865,6.815,157.565,39.28,42.055
2022-12-25T23:00:00+01:00,31.95,5.935,150.43,40.28,41.39
2022-12-26T00:00:00+01:00,9.47,5.23,140.395,34.42,39.99
2022-12-26T01:00:00+01:00,9.79,4.47,129.115,30.69,40.55
2022-12-26T02:00:00+01:00,11.96,4.22,122.87,29.75,41.24
2022-12-26T03:00:00+01:00,9.185,4.11,120.35,28.25,40.005
2022-12-26T04:00:00+01:00,9.175,4.18,120.44,27.22,41.985
2022-12-26T05:00:00+01:00,8.975,4.495,123.315,28.29,40.565
2022-12-26T06:00:00+01:00,10.085,5.07,128.51,29.82,40.95
2022-12-26T07:00:00+01:00,11.29,5.955,143.625,33.64,42.67
2022-12-26T08:00:00+01:00,12.22,7.53,172.45,42.77,45.355
2022-12-26T09:00:00+01:00,12.9,10.035,197.32,54.28,50.655
2022-12-26T10:00:00+01:00,14.395,10.48,212.71,62.19,45.88
2022-12-26T11:00:00+01:00,14.635,11.25,206.215,58.1,45.195
2022-12-26T12:00:00+01:00,13.065,10.08,197.14,53.47,44.415
2022-12-26T13:00:00+01:00,11.92,8.275,183.265,51.52,48.355
2022-12-26T14:00:00+01:00,13.07,7.71,175.81,48.43,46.31
2022-12-26T15:00:00+01:00,14.04,7.295,171.61,47.27,41.945
2022-12-26T16:00:00+01:00,14.57,7.485,169.33,44.46,44.195
2022-12-26T17:00:00+01:00,12.865,7.685,168.88,45.98,41.27
2022-12-26T18:00:00+01:00,12.39,7.565,166.245,42.6,42.96
2022-12-26T19:00:00+01:00,13.11,7.585,173.755,47.27,41.765
2022-12-26T20:00:00+01:00,13.495,7.5,175.975,47.81,41.975
2022-12-26T21:00:00+01:00,12.135,7.435,164.785,45.2,44.22
2022-12-26T22:00:00+01:00,11.04,6.52,157.38,41.22,47.54
2022-12-26T23:00:00+01:00,9.85,6.15,148.83,39.44,43.565
2022-12-27T00:00:00+01:00,8.09,5.58,137.795,35.57,41.23
2022-12-27T01:00:00+01:00,33.045,4.725,127.345,29.76,39.75
2022-12-27T02:00:00+01:00,7.745,4.585,121.895,27.63,40.105
2022-12-27T03:00:00+01:00,8.45,4.435,120.52,28.26,41.44
2022-12-27T04:00:00+01:00,5.86,4.525,121.845,27.98,41.015
2022-12-27T05:00:00+01:00,8.245,4.86,125.965,29.71,41.025
2022-12-27T06:00:00+01:00,12.39,6.015,141.12,31.52,43.42
2022-12-27T07:00:00+01:00,13.945,7.12,169.65,41.82,46.435
2022-12-27T08:00:00+01:00,18.09,7.765,190.795,55.01,52.17
2022-12-27T09:00:00+01:00,19.15,8.855,196.225,58.63,56.725
2022-12-27T10:00:00+01:00,19.2,8.91,195.37,61.48,52.6
2022-12-27T11:00:00+01:00,19.005,8.6,188.585,58.8,50.295
2022-12-27T12:00:00+01:00,18.0,8.215,184.665,55.39,49.715
2022-12-27T13:00:00+01:00,15.2,8.365,181.01,56.04,50.59
2022-12-27T14:00:00+01:00,15.945,7.785,176.36,52.82,50.105
2022-12-27T15:00:00+01:00,14.45,8.085,169.1,51.93,52.05
2022-12-27T16:00:00+01:00,12.78,7.865,168.07,49.24,55.695
2022-12-27T17:00:00+01:00,11.68,7.465,169.43,47.43,47.555
2022-12-27T18:00:00+01:00,11.93,7.84,174.59,47.73,44.405
2022-12-27T19:00:00+01:00,14.01,7.83,180.745,51.38,44.225
2022-12-27T20:00:00+01:00,14.41,8.675,184.11,54.75,43.82
2022-12-27T21:00:00+01:00,12.58,8.015,173.68,45.79,
2022-12-27T22:00:00+01:00,11.105,6.35,159.15,44.18,43.22
2022-12-27T23:00:00+01:00,9.585,6.125,151.455,39.43,41.28
2022-12-28T00:00:00+01:00,9.655,5.42,137.88,35.71,40.055
2022-12-28T01:00:00+01:00,8.39,4.815,126.45,30.41,40.685
2022-12-28T02:00:00+01:00,8.765,4.495,122.635,27.57,41.945
2022-12-28T03:00:00+01:00,8.56,4.54,121.03,27.56,40.335
2022-12-28T04:00:00+01:00,9.265,4.62,121.195,26.55,40.565
2022-12-28T05:00:00+01:00,9.94,5.035,127.02,27.39,40.655
2022-12-28T06:00:00+01:00,11.98,5.615,143.525,33.32,42.13
2022-12-28T07:00:00+01:00,12.885,7.58,173.34,43.85,44.31
2022-12-28T08:00:00+01:00,15.52,8.165,199.05,53.18,51.89
2022-12-28T09:00:00+01:00,16.195,9.55,203.47,63.28,52.545
2022-12-28T10:00:00+01:00,16.245,8.965,194.715,59.35,52.305
2022-12-28T11:00:00+01:00,16.755,8.23,186.665,56.96,49.36
2022-12-28T12:00:00+01:00,14.815,8.715,180.465,54.15,50.095
2022-12-28T13:00:00+01:00,15.53,8.33,180.88,59.28,50.95
2022-12-28T14:00:00+01:00,17.535,8.325,174.185,52.17,49.32
